1612047662.015463,lo,1350.65,1350.65,2701.30,1352,1352,11.99,11.99,23.98,12,12,0.00,0.00,0,0
1612047662.015491,s2-eth2,62703.30,4864745.50,4927448.50,4869610,62766,950.05,986.01,1936.06,987,951,0.00,0.00,0,0
1612047662.015533,total,14700332.00,14801521.00,29501852.00,14816322,14715032,5806.19,5827.17,11633.37,5833,5812,0.00,0.00,0,0
1612047663.016247,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047663.016274,s3-eth1,4215522.00,66800.00,4282322.00,66800,4215522,1059.00,1012.00,2071.00,1012,1059,0.00,0.00,0,0
1612047663.016291,s1-eth1,4151872.00,66730.00,4218602.00,66730,4151872,1038.00,1011.00,2049.00,1011,1038,0.00,0.00,0,0
1612047663.016307,s3-eth2,66866.00,4214070.00,4280936.00,4214070,66866,1013.00,1059.00,2072.00,1059,1013,0.00,0.00,0,0
1612047663.016332,s1-eth2,66532.00,4205122.00,4271654.00,4205122,66532,1008.00,1055.00,2063.00,1055,1008,0.00,0.00,0,0
1612047663.016367,s2-eth1,4205122.00,66532.00,4271654.00,66532,4205122,1055.00,1008.00,2063.00,1008,1055,0.00,0.00,0,0
1612047663.016383,lo,2028.00,2028.00,4056.00,2028,2028,18.00,18.00,36.00,18,18,0.00,0.00,0,0
1612047663.016403,s2-eth2,66800.00,4215522.00,4282322.00,4215522,66800,1012.00,1059.00,2071.00,1059,1012,0.00,0.00,0,0
1612047663.016418,total,12774742.00,12836804.00,25611546.00,12836804,12774742,6203.00,6222.00,12425.00,6222,6203,0.00,0.00,0,0
1612047664.018070,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047664.018132,s3-eth1,2520144.00,38311.69,2558455.50,38350,2522664,639.36,580.42,1219.78,581,640,0.00,0.00,0,0
1612047664.018179,s1-eth1,2552092.00,37450.55,2589542.50,37488,2554644,597.40,567.43,1164.84,568,598,0.00,0.00,0,0
1612047664.018222,s3-eth2,38641.36,2517976.00,2556617.50,2520494,38680,585.41,650.35,1235.76,651,586,0.00,0.00,0,0
1612047664.018264,s1-eth2,38113.89,2534477.50,2572591.50,2537012,38152,577.42,637.36,1214.79,638,578,0.00,0.00,0,0
1612047664.018360,s2-eth1,2534477.50,38179.82,2572657.50,38218,2537012,637.36,578.42,1215.78,579,638,0.00,0.00,0,0
1612047664.018403,lo,674.65,674.65,1349.30,676,676,5.99,5.99,11.98,6,6,0.00,0.00,0,0
1612047664.018451,s2-eth2,38405.19,2517628.75,2556034.00,2522664,38482,581.84,638.72,1220.56,640,583,0.00,0.00,0,0
1612047664.018498,total,7714880.50,7679543.00,15394424.00,7694902,7730310,3621.76,3655.69,7277.45,3663,3629,0.00,0.00,0,0
1612047665.018625,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047665.018647,s3-eth1,4398166.00,74232.00,4472398.00,74232,4398166,1170.00,1123.00,2293.00,1123,1170,0.00,0.00,0,0
1612047665.018668,s1-eth1,4356824.00,74778.00,4431602.00,74778,4356824,1222.00,1133.00,2355.00,1133,1222,0.00,0.00,0,0
1612047665.018680,s3-eth2,74148.00,4344208.00,4418356.00,4344208,74148,1120.00,1144.00,2264.00,1144,1120,0.00,0.00,0,0
1612047665.018692,s1-eth2,74496.00,4398808.00,4473304.00,4398808,74496,1127.00,1178.00,2305.00,1178,1127,0.00,0.00,0,0
1612047665.018721,s2-eth1,4398808.00,74430.00,4473238.00,74430,4398808,1178.00,1126.00,2304.00,1126,1178,0.00,0.00,0,0
1612047665.018733,lo,2790.00,2790.00,5580.00,2790,2790,15.00,15.00,30.00,15,15,0.00,0.00,0,0
1612047665.018747,s2-eth2,74100.00,4398166.00,4472266.00,4398166,74100,1121.00,1170.00,2291.00,1170,1121,0.00,0.00,0,0
1612047665.018761,total,13379332.00,13367412.00,26746744.00,13367412,13379332,6953.00,6889.00,13842.00,6889,6953,0.00,0.00,0,0
1612047666.019111,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047666.019172,s3-eth1,1901130.00,29022.00,1930152.00,29022,1901130,569.00,438.00,1007.00,438,569,0.00,0.00,0,0
1612047666.019216,s1-eth1,1893860.00,29238.00,1923098.00,29238,1893860,501.00,443.00,944.00,443,501,0.00,0.00,0,0
1612047666.019257,s3-eth2,29616.00,1908964.00,1938580.00,1908964,29616,447.00,578.00,1025.00,578,447,0.00,0.00,0,0
1612047666.019297,s1-eth2,29106.00,1905078.00,1934184.00,1905078,29106,441.00,563.00,1004.00,563,441,0.00,0.00,0,0
1612047666.019392,s2-eth1,1905078.00,29106.00,1934184.00,29106,1905078,563.00,441.00,1004.00,441,563,0.00,0.00,0,0
1612047666.019432,lo,558.00,558.00,1116.00,558,558,3.00,3.00,6.00,3,3,0.00,0.00,0,0
1612047666.019561,s2-eth2,29022.00,1901130.00,1930152.00,1901130,29022,438.00,569.00,1007.00,569,438,0.00,0.00,0,0
1612047666.019621,total,5788370.00,5803096.00,11591466.00,5803096,5788370,2962.00,3035.00,5997.00,3035,2962,0.00,0.00,0,0
1612047667.019776,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047667.019799,s3-eth1,5267710.00,80718.00,5348428.00,80718,5267710,1183.00,1223.00,2406.00,1223,1183,0.00,0.00,0,0
1612047667.019812,s1-eth1,5250152.00,80256.00,5330408.00,80256,5250152,1268.00,1216.00,2484.00,1216,1268,0.00,0.00,0,0
1612047667.019824,s3-eth2,80124.00,5267050.00,5347174.00,5267050,80124,1214.00,1173.00,2387.00,1173,1214,0.00,0.00,0,0
1612047667.019835,s1-eth2,80388.00,5265408.00,5345796.00,5265408,80388,1218.00,1192.00,2410.00,1192,1218,0.00,0.00,0,0
1612047667.019863,s2-eth1,5265408.00,80388.00,5345796.00,80388,5265408,1192.00,1218.00,2410.00,1218,1192,0.00,0.00,0,0
1612047667.019875,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047667.019887,s2-eth2,80718.00,5267710.00,5348428.00,5267710,80718,1223.00,1183.00,2406.00,1183,1223,0.00,0.00,0,0
1612047667.019900,total,16024500.00,16041530.00,32066030.00,16041530,16024500,7298.00,7205.00,14503.00,7205,7298,0.00,0.00,0,0
1612047668.020093,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047668.020116,s3-eth1,5546420.00,61974.00,5608394.00,61974,5546420,1018.00,939.00,1957.00,939,1018,0.00,0.00,0,0
1612047668.020130,s1-eth1,5521474.00,61908.00,5583382.00,61908,5521474,1013.00,938.00,1951.00,938,1013,0.00,0.00,0,0
1612047668.020143,s3-eth2,62040.00,5552278.00,5614318.00,5552278,62040,940.00,1019.00,1959.00,1019,940,0.00,0.00,0,0
1612047668.020154,s1-eth2,61974.00,5546420.00,5608394.00,5546420,61974,939.00,1018.00,1957.00,1018,939,0.00,0.00,0,0
1612047668.020182,s2-eth1,5546420.00,61974.00,5608394.00,61974,5546420,1018.00,939.00,1957.00,939,1018,0.00,0.00,0,0
1612047668.020194,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047668.020213,s2-eth2,61974.00,5546420.00,5608394.00,5546420,61974,939.00,1018.00,1957.00,1018,939,0.00,0.00,0,0
1612047668.020227,total,16800302.00,16830974.00,33631276.00,16830974,16800302,5867.00,5871.00,11738.00,5871,5867,0.00,0.00,0,0
1612047669.025542,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047669.025594,s3-eth1,3608762.25,50304.48,3659066.50,50556,3626806,866.67,762.19,1628.86,766,871,0.00,0.00,0,0
1612047669.025632,s1-eth1,3671685.50,49188.06,3720873.50,49434,3690044,794.03,745.27,1539.30,749,798,0.00,0.00,0,0
1612047669.025667,s3-eth2,50829.85,3606537.25,3657367.00,3624570,51084,770.15,876.62,1646.77,881,774,0.00,0.00,0,0
1612047669.025700,s1-eth2,49713.43,3614000.00,3663713.25,3632070,49962,753.23,858.71,1611.94,863,757,0.00,0.00,0,0
1612047669.025890,s2-eth1,3614000.00,49713.43,3663713.25,49962,3632070,858.71,753.23,1611.94,757,863,0.00,0.00,0,0
1612047669.025951,lo,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047669.025997,s2-eth2,50304.48,3608762.25,3659066.50,3626806,50556,762.19,866.67,1628.86,871,766,0.00,0.00,0,0
1612047669.026045,total,11045295.00,10978505.00,22023800.00,11033398,11100522,4804.98,4862.69,9667.66,4887,4829,0.00,0.00,0,0
1612047670.026758,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047670.026786,s3-eth1,4641287.00,78131.87,4719418.50,78210,4645928,1194.81,1183.82,2378.62,1185,1196,0.00,0.00,0,0
1612047670.026800,s1-eth1,4652739.50,79252.75,4731992.00,79332,4657392,1258.74,1200.80,2459.54,1202,1260,0.00,0.00,0,0
1612047670.026813,s3-eth2,77538.46,4665746.50,4743285.00,4670412,77616,1174.83,1192.81,2367.63,1194,1176,0.00,0.00,0,0
1612047670.026826,s1-eth2,78725.27,4634383.50,4713109.00,4639018,78804,1192.81,1199.80,2392.61,1201,1194,0.00,0.00,0,0
1612047670.026866,s2-eth1,4639018.00,78804.00,4717822.00,78804,4639018,1201.00,1194.00,2395.00,1194,1201,0.00,0.00,0,0
1612047670.026880,lo,344.00,344.00,688.00,344,344,6.00,6.00,12.00,6,6,0.00,0.00,0,0
1612047670.026896,s2-eth2,78210.00,4645928.00,4724138.00,4645928,78210,1185.00,1196.00,2381.00,1196,1185,0.00,0.00,0,0
1612047670.026913,total,14177312.00,14192048.00,28369360.00,14192048,14177312,7218.00,7178.00,14396.00,7178,7218,0.00,0.00,0,0
1612047671.029191,eth0,0.00,0.00,0.00,0,0,0.00,0.00,0.00,0,0,0.00,0.00,0,0
1612047671.029228,s3-eth1,4291299.50,65604.79,4356904.50,65736,4299882,975.05,994.01,1969.06,996,977,0.00,0.00,0,0
